product_id,price,stock
15015,1054.99,975
15016,442.16,105
15017,494.39,987
15018,312.47,729
15019,1253.29,367
15020,1264.32,525
15021,1974.41,36
15022,281.78,765
15023,1417.55,844
15024,11.67,54
15025,1890.97,356
15026,1751.62,377
15027,1570.28,428
15028,603.85,459
15029,1527.01,794
15030,118.78,915
15031,127.7,863
15032,1991.71,78
15033,1864.96,318
15034,484.82,367
15035,1852.24,293
15036,135.63,118
15037,26.37,695
15038,521.79,552
15039,193.87,800
15040,1981.3,408
15041,1782.44,901
15042,1403.79,675
15043,255.06,368
15044,768.16,327
15045,1281.78,962
15046,1447.89,436
15047,1612.81,174
15048,425.98,950
15049,1458.46,89
15050,844.35,44
15051,1073.34,622
15052,1939.65,309
15053,882.07,932
15054,1065.1,234
15055,757.17,680
15056,1014.53,255
15057,1152.77,190
15058,153.78,938
15059,1194.32,809
15060,1581.69,87
15061,1863.2,237
15062,1766.01,31
15063,1881.01,373
15064,436.72,108
15065,422.13,953
15066,1106.41,948
15067,1417.13,812
15068,1579.98,630
15069,1009.25,981
15070,995.32,955
15071,1970.33,575
15072,611.94,41
15073,1219.89,960
15074,1284.15,873
15075,1973.35,10
15076,1941.33,260
15077,1053.16,731
15078,1899.05,115
15079,115.16,543
15080,1534.28,409
15081,882.86,500
15082,1868,907
15083,902.5,494
15084,969.92,471
15085,1788.35,563
15086,683.66,85
15087,1781.25,893
15088,1529.46,755
15089,1792.08,477
15090,1142.13,163
15091,378.54,458
15092,1694.5,33
15093,1104.65,2
15094,1523.88,751
15095,1953.54,282
15096,630.25,775
15097,1619.75,533
15098,746.8,28
15099,692.99,769
15100,274.88,134
15101,1158.84,827
15102,483.45,530
15103,1347.2,795
15104,1489.44,442
15105,837.27,582
15106,1288.33,17
15107,1263.89,984
15108,993.86,834
15109,260.17,72
15110,1058.9,525
15111,1969.58,368
15112,827.85,764
15113,1128.76,210
15114,592.64,110
15115,190.57,394
15116,1739.6,814
15117,572.68,354
15118,1772.95,861
15119,1241.69,774
15120,122.17,942
15121,308.41,792
15122,1953.33,482
15123,1189.68,549
15124,1413.71,378
15125,1742.38,772
15126,94.02,667
15127,306.84,877
15128,1052.14,417
15129,1739.79,81
15130,320.96,399
15131,208.45,89
15132,1706.54,582
15133,1537.13,651
15134,1869.05,152
15135,947.77,442
15136,1370.07,340
15137,301.45,331
15138,1986.21,132
15139,1246.14,684
15140,1181.77,706
15141,1350.87,945
15142,1945.45,317
15143,1524.41,749
15144,395.62,613
15145,1076.81,111
15146,921.41,401
15147,1877.49,500
15148,344.79,81
15149,1961.96,22
15150,92.85,83
15151,1017.07,929
15152,1222.54,351
15153,136.71,844
15154,1039.89,718
15155,1005.99,251
15156,937.25,135
15157,1261.77,934
15158,775.87,736
15159,1237.35,442
15160,1239.9,513
15161,1049.71,395
15162,1399.69,657
15163,603.33,622
15164,839.88,225
15165,579.05,889
15166,608.82,97
15167,612.46,437
15168,671.34,569
15169,1297.07,557
15170,1840.37,842
15171,907.87,248
15172,839.3,886
15173,1845.22,602
15174,1322.21,929
15175,495.78,320
15176,1242.74,379
15177,1240.48,618
15178,234.52,766
15179,1433.28,932
15180,1762.83,441
15181,1633.5,584
15182,1325.34,390
15183,1199.63,813
15184,914.83,986
15185,1300.53,330
15186,394.69,133
15187,825.07,650
15188,1117.27,162
15189,969.83,498
15190,295.33,91
15191,352.22,46
15192,719.11,416
15193,1559.8,477
15194,788.97,607
15195,809.7,504
15196,1799.63,55
15197,148.85,507
15198,804.63,491
15199,1984.08,640
15200,1818.16,852
15201,1547.02,29
15202,654.97,120
15203,841.2,406
15204,640.77,689
15205,987.17,228
15206,549.96,385
15207,1278.14,913
15208,300.21,231
15209,836.96,347
15210,172.01,666
15211,1857.66,267
15212,1191.59,383
15213,1253.62,397
15214,1094.43,880
15215,200.46,818
15216,1812.18,780
15217,1554.48,280
15218,533.91,530
15219,1631.21,191
15220,519.17,803
15221,1131.53,884
15222,1263.93,473
15223,703.38,387
15224,1667.02,498
15225,12.56,286
15226,863.96,476
15227,1654.14,458
15228,760.67,382
15229,1457.14,192
15230,62.69,100
15231,1025.26,444
15232,1920.74,231
15233,44.89,268
15234,1139.39,427
15235,225.31,53
15236,871.27,534
15237,12.33,310
15238,1379.21,920
15239,1343.54,812
15240,512.02,608
15241,1442.28,961
15242,1669.23,176
15243,1940.94,738
15244,399.53,809
15245,1628.22,329
15246,1374.25,863
15247,661.59,161
15248,795.73,645
15249,609.85,134
15250,679.14,898
15251,382.38,702
15252,1294.83,125
15253,1788.89,649
15254,945.14,980
15255,1032.14,595
15256,588.95,603
15257,1947.89,158
15258,1197.22,912
15259,494.8,540
15260,49.21,922
15261,208.14,351
15262,1498.6,766
15263,1445.5,889
15264,76.21,190
15265,1071.43,905
15266,1457.97,995
15267,454.88,45
15268,1176.55,473
15269,226,290
15270,1428.07,184
15271,212.71,910
15272,1300.89,793
15273,1592.74,99
15274,200.68,355
15275,349.58,538
15276,1996.75,840
15277,184.19,743
15278,348.06,682
15279,1405.71,434
15280,1052.54,326
15281,120.86,220
15282,1683.16,545
15283,1488,87
15284,1585.97,111
15285,1006.4,368
15286,585.99,790
15287,498.05,1000
15288,1635.78,377
15289,1878.78,937
15290,1987.76,169
15291,1501.99,313
15292,854.48,478
15293,336.24,97
15294,1861.75,962
15295,1119.98,84
15296,1872.67,599
15297,1735.98,157
15298,318.81,802
15299,1420.11,473
15300,1055.57,703
15301,874.56,118
15302,496.08,740
15303,135.41,247
15304,192.96,385
15305,1335.95,633
15306,532.37,810
15307,81.26,126
15308,1469.66,133
15309,1187.93,492
15310,397.55,174
15311,278.57,225
15312,1425.54,293
15313,1813.2,534
15314,1847.05,383
15315,1163.52,981
15316,1892.34,938
15317,1779.02,920
15318,1046.25,983
15319,1828.21,531
15320,1151.75,566
15321,1686,213
15322,1084.25,60
15323,1675.37,604
15324,324.18,518
15325,718.39,246
15326,731.12,119
15327,630.58,681
15328,88.46,675
15329,95.92,233
15330,238.47,565
15331,333.7,380
15332,1519.79,709
15333,327.56,838
15334,995.01,595
15335,328.7,932
15336,453.03,824
15337,1728.7,595
15338,937.12,63
15339,102.52,378
15340,1242.76,419
15341,763.14,498
15342,1959.68,198
15343,1065.11,946
15344,687.36,250
15345,1726.64,386
15346,857.33,986
15347,1434.02,199
15348,773.99,535
15349,1371.13,678
15350,729.21,374
15351,1238.77,224
15352,966.58,938
15353,1041.91,367
15354,66.21,693
15355,455.31,516
15356,114.09,361
15357,1376.88,953
15358,1140.07,652
15359,1579.54,359
15360,544.69,312
15361,1004.88,996
15362,371.28,585
15363,894.97,488
15364,218.75,39
15365,199.48,848
15366,1185.41,21
15367,985.42,534
15368,911.98,867
15369,1711.32,172
15370,343.54,638
15371,406.69,150
15372,449.56,767
15373,1047.29,15
15374,33.71,510
15375,670.89,81
15376,1103.2,672
15377,1697.99,671
15378,1527.25,218
15379,1026.97,120
15380,431.29,324
15381,704.07,122
15382,1150.64,968
15383,1995.98,321
15384,620.3,236
15385,1003.49,283
15386,1647.52,465
15387,453.62,81
15388,278.69,740
15389,529.92,96
15390,1558.17,38
15391,691.01,791
15392,1624.25,721
15393,150.88,257
15394,1189.37,777
15395,42.62,277
15396,1024.37,52
15397,965.38,844
15398,1261.82,957
15399,980.41,562
15400,21.66,9
15401,1958.46,602
15402,321.19,196
15403,1198.54,793
15404,280.14,881
15405,388.31,275
15406,465.91,719
15407,564.28,619
15408,1667.75,52
15409,1628.7,608
15410,1772.09,146
15411,1254.13,297
15412,1340.24,189
15413,1182.72,506
15414,1675.54,60
15415,1833.78,720
15416,1546.83,554
15417,1234.22,329
15418,1373,577
15419,1037.67,813
15420,731.19,308
15421,1365.05,48
15422,674.31,754
15423,1079.07,592
15424,1383.98,917
15425,665.12,434
15426,551.99,583
15427,1333.4,674
15428,1893.08,300
15429,1485.38,320
15430,1407.36,933
15431,931.2,609
15432,264.69,270
15433,175.64,233
15434,1128.37,891
15435,684.36,7
15436,1921.17,824
15437,366.49,880
15438,58.12,956
15439,678.13,135
15440,745.34,262
15441,158.41,871
15442,673.3,776
15443,1466.75,940
15444,296.54,850
15445,1720.9,80
15446,1398.97,793
15447,1579.57,945
15448,772.04,320
15449,959.2,859
15450,720.08,41
15451,549.67,718
15452,1247.39,55
15453,1221.53,416
15454,1935.38,815
15455,387.25,198
15456,1719.29,466
15457,295.62,848
15458,1305.39,408
15459,107.95,292
15460,1306.52,221
15461,334.2,737
15462,982.48,113
15463,1009.3,955
15464,991.75,532
15465,775.25,139
15466,1854.37,495
15467,1238.24,146
15468,677.37,486
15469,947.24,133
15470,1742.68,989
15471,63.12,317
15472,614.64,578
15473,1816.12,538
15474,1579.95,535
15475,1723.03,631
15476,820.35,559
15477,1125.37,503
15478,708.48,125
15479,1434.6,674
15480,724.63,565
15481,142.76,157
15482,253.36,377
15483,1286.33,310
15484,1616.26,521
15485,1063.3,252
15486,857.07,887
15487,707.92,203
15488,781.87,237
15489,936.64,192
15490,1007.44,837
15491,1303.08,885
15492,1630.51,42
15493,132.95,54
15494,1467.1,982
15495,452.94,738
15496,231.19,249
15497,1303.64,783
15498,770.36,905
15499,1472.46,642
15500,1640.84,742
15501,1517.74,777
15502,305.5,904
15503,1427.1,658
15504,1230.66,918
15505,1005.52,42
15506,1115.66,222
15507,199.13,246
15508,1729.35,268
15509,50.66,850
15510,1941.69,304
15511,510.33,890
15512,767.25,644
15513,1.6,891
15514,131.75,600
15515,930.61,894
15516,1105.03,415
15517,1349.99,20
15518,1513.4,152
15519,736.91,272
15520,416.7,558
15521,702.38,41
15522,328.1,528
15523,698.17,449
15524,1991.62,199
15525,1223.28,17
15526,61.38,775
15527,1358.83,380
15528,473.29,277
15529,902.57,193
15530,77.25,752
15531,964.88,610
15532,676.87,820
15533,947.58,777
15534,825.6,769
15535,4.29,98
15536,794.01,678
15537,477.07,822
15538,1244.08,403
15539,1746.77,982
15540,1604.73,332
15541,1552.72,44
15542,1132.1,150
15543,1594.97,812
15544,232.62,910
15545,1621.33,191
15546,1720.71,23
15547,1228.25,889
15548,1524.33,777
15549,1845.38,448
15550,1778.86,670
15551,552.84,619
15552,1185.04,817
15553,1696.07,983
15554,119.93,199
15555,132.7,244
15556,1677.45,2
15557,317.6,59
15558,1068.68,54
15559,657.9,839
15560,1236.91,426
15561,557.36,737
15562,1367.85,866
15563,1455.58,429
15564,328.85,940
15565,1477.98,611
15566,1424.51,467
15567,413.41,919
15568,1404.71,35
15569,663.76,295
15570,1928.06,821
15571,1434.41,253
15572,1796.98,470
15573,1032.75,692
15574,1722.31,673
15575,711.4,536
15576,1657.87,38
15577,1284.47,191
15578,1215.61,8
15579,1800.16,294
15580,1688.36,163
15581,1862.18,313
15582,434.29,181
15583,552.85,641
15584,956.11,147
15585,1118.5,43
15586,350.26,678
15587,1089.03,507
15588,672.8,488
15589,417.52,122
15590,105.14,965
15591,1354.78,206
15592,774.45,658
15593,1704.24,575
15594,379.5,255
15595,1881.68,458
15596,857.69,814
15597,945.2,533
15598,255.18,824
15599,892.63,840
15600,932.05,294
15601,1064.41,819
15602,1544.75,836
15603,805.04,945
15604,93.34,409
15605,315.55,492
15606,1062.39,916
15607,1168.4,267
15608,332.03,135
15609,642.22,617
15610,428.99,482
15611,1790.37,29
15612,1278.77,279
15613,1429.66,725
15614,198.01,212
15615,919.74,588
15616,553.13,169
15617,170.16,544
15618,306.14,267
15619,1446.23,754
15620,469.03,503
15621,606.15,206
15622,182.27,884
15623,678.95,888
15624,1411.26,870
15625,956.29,961
15626,1322.93,362
15627,944.06,837
15628,1383.91,937
15629,1455.98,925
15630,359.75,167
15631,607.77,32
15632,1371.66,719
15633,736.98,537
15634,1566.47,693
15635,467.26,179
15636,1388.2,155
15637,1137.35,989
15638,1235.18,632
15639,1880.17,82
15640,607.05,120
15641,807.15,428
15642,319.25,445
15643,470.53,380
15644,1311.86,796
15645,502.34,738
15646,1343.84,56
15647,222.96,123
15648,1057.27,289
15649,1439.77,931
15650,1207.01,455
15651,824.35,628
15652,1649.46,955
15653,1624.91,7
15654,729.95,522
15655,52.96,589
15656,1846.68,190
15657,608.71,496
15658,1602.67,752
15659,1876.53,916
15660,1434.07,150
15661,1599.6,828
15662,1559.34,175
15663,1056.85,654
15664,1703.04,965
15665,1528.7,730
15666,1574.63,599
15667,238.65,822
15668,1154.01,620
15669,755.98,451
15670,1639.33,303
15671,1174.16,90
15672,692.26,926
15673,360.64,38
15674,444.32,431
15675,34.65,851
15676,1279.25,877
15677,64.83,641
15678,666.58,615
15679,654.71,877
15680,1.42,263
15681,1168.84,704
15682,1123.89,478
15683,496.91,818
15684,945.53,395
15685,304.3,16
15686,1772.93,659
15687,609.97,583
15688,770.34,596
15689,241.77,499
15690,521.6,370
15691,1935.52,710
15692,1466.8,155
15693,1270.37,35
15694,90.25,966
15695,1436,457
15696,1511.75,283
15697,1773.82,927
15698,1545.12,463
15699,1622.38,104
15700,483.97,466
15701,464.08,765
15702,890.73,256
15703,1265.79,344
15704,704.16,675
15705,1553.06,920
15706,474.08,501
15707,1587.94,26
15708,1269.42,776
15709,602.54,537
15710,541.51,424
15711,1211.38,210
15712,259.56,441
15713,1464.15,937
15714,1095.47,338
15715,1781.81,404
15716,664.47,932
15717,94.92,566
15718,194.58,540
15719,8.47,328
15720,699.79,838
15721,1822.1,192
15722,1066.46,761
15723,1855.81,45
15724,665.68,694
15725,1912.03,163
15726,503.78,28
15727,1631.31,710
15728,1528.32,667
15729,315.74,996
15730,611.2,302
15731,1852.26,310
15732,1679.01,215
15733,1787.85,598
15734,931.79,698
15735,223.19,218
15736,1214.77,663
15737,596.27,826
15738,1358.79,776
15739,681.19,118
15740,1933.82,300
15741,732.41,317
15742,560.55,45
15743,999.72,900
15744,1625.92,465
15745,1064.79,294
15746,1457.25,792
15747,785.8,915
15748,1810.39,116
15749,27.89,942
15750,58.94,87
15751,1157.8,590
15752,1884.29,390
15753,606.73,284
15754,770.18,752
15755,143.74,271
15756,1757.72,266
15757,1373.72,281
15758,1611.84,492
15759,931.66,554
15760,309.8,259
15761,60.61,24
15762,229.8,197
15763,1139.48,720
15764,270.2,612
15765,1221.37,666
15766,1334.84,106
15767,1076.11,850
15768,556.96,511
15769,1360.23,302
15770,1790.1,289
15771,545.89,308
15772,505.34,310
15773,1959.12,715
15774,1012.63,448
15775,454.26,289
15776,1055.71,23
15777,758.1,117
15778,1078.67,228
15779,1453.07,616
15780,1201.91,484
15781,715.93,573
15782,1380.86,473
15783,458.72,125
15784,900.42,239
15785,824.94,725
15786,1909.74,580
15787,1266.78,262
15788,1851.98,276
15789,413.89,115
15790,1601.92,761
15791,489.21,155
15792,1297.19,875
15793,1942.08,65
15794,1360.9,617
15795,1302.41,363
15796,1472.95,698
15797,219.07,133
15798,915.36,65
15799,538.27,543
15800,1966.06,122
15801,1530.14,643
15802,311.1,383
15803,203.27,925
15804,1978.67,850
15805,368.27,912
15806,1720.96,530
15807,1485.17,985
15808,758.12,91
15809,976.87,219
15810,1552.71,994
15811,1377.87,564
15812,176.43,309
15813,1310.27,940
15814,1364.4,198
15815,142.74,787
15816,1850.61,708
15817,1321.03,497
15818,1806.82,581
15819,538.79,431
15820,1469.17,687
15821,769.81,514
15822,672.29,924
15823,892.75,680
15824,336.89,919
15825,1712.62,425
15826,941.99,143
15827,1802.88,303
15828,364.81,613
15829,1986.67,260
15830,318.71,464
15831,1400.46,706
15832,499.64,91
15833,777.8,951
15834,1982.2,470
15835,467.2,858
15836,1226.78,714
15837,1965.73,985
15838,240.49,515
15839,1324.56,928
15840,1167.44,349
15841,492.19,12
15842,950.72,960
15843,1333.53,212
15844,1808.16,440
15845,1880.85,928
15846,784.22,169
15847,1082.62,725
15848,568.18,590
15849,200.78,365
15850,1000.53,13
15851,402.99,444
15852,328.81,720
15853,669.52,975
15854,73.19,994
15855,10.95,490
15856,1519.88,59
15857,1584.97,434
15858,133.86,318
15859,28.31,624
15860,1838.87,69
15861,606.61,777
15862,901.43,812
15863,431.05,65
15864,522.01,245
15865,438.73,889
15866,1025.98,5
15867,1048.44,686
15868,970.04,848
15869,902.7,482
15870,1463.74,52
15871,263.44,166
15872,482.29,19
15873,1276.89,457
15874,740.93,938
15875,843.7,986
15876,1444.2,953
15877,320.04,967
15878,57.62,561
15879,134.09,108
15880,446.61,430
15881,1873.69,625
15882,1810.61,84
15883,1787.56,15
15884,94.57,761
15885,1855.21,476
15886,714.43,867
15887,392.41,137
15888,1714.3,623
15889,1246.44,200
15890,358.13,43
15891,661.11,148
15892,329.39,978
15893,1475.38,941
15894,1721.79,147
15895,1642.37,929
15896,642.31,378
15897,1950.83,719
15898,530.45,32
15899,354.02,854
15900,426.86,709
15901,1459.59,89
15902,306.34,765
15903,1293.85,469
15904,103.78,638
15905,1476.59,616
15906,1671.94,238
15907,772.88,409
15908,1846.25,387
15909,1794.51,520
15910,1859.12,218
15911,1.96,831
15912,1544.64,50
15913,1861.72,104
15914,931.17,27
15915,290.1,2
15916,495.91,774
15917,389.06,728
15918,21.1,29
15919,705.99,881
15920,1972.34,722
15921,471.93,505
15922,1845.17,655
15923,380.83,560
15924,1407.35,254
15925,1196.99,482
15926,1419.74,877
15927,1999.38,390
15928,1611.83,52
15929,1669.32,296
15930,864.56,519
15931,647.99,201
15932,241.8,487
15933,1054.74,438
15934,1349.1,410
15935,909.91,982
15936,909.2,100
15937,461.94,890
15938,107.32,949
15939,637.44,129
15940,171.63,12
15941,785.66,564
15942,429.32,166
15943,1984.25,21
15944,1557.06,674
15945,488.43,702
15946,80.03,712
15947,1231.59,975
15948,151.77,461
15949,1467.48,765
15950,1758.48,684
15951,1785.89,535
15952,198.51,728
15953,970.05,858
15954,1571.64,377
15955,557.82,740
15956,149.66,467
15957,765.99,260
15958,1928.56,94
15959,1245.16,728
15960,730.68,566
15961,246.93,669
15962,1902.64,528
15963,454.74,96
15964,142.06,110
15965,1006.54,956
15966,1000.8,356
15967,774.46,240
15968,1433.4,791
15969,1621.06,476
15970,1317.27,322
15971,1217.67,860
15972,985.69,368
15973,1047.25,908
15974,1001.9,587
15975,500.8,132
15976,1143.79,594
15977,1627.1,136
15978,278.48,448
15979,1926.45,436
15980,1589.75,594
15981,761.32,590
15982,690.81,332
15983,1620.39,958
15984,1208.23,253
15985,152.34,727
15986,1850,7
15987,1729.45,856
15988,408.11,69
15989,1818.02,358
15990,222.73,983
15991,189.98,390
15992,123.93,741
15993,1334.31,216
15994,1990.37,608
15995,936.77,725
15996,337.08,284
15997,890.94,132
15998,1394.76,10
15999,641.96,414
16000,207.97,296
16001,1279.85,534
16002,417.72,402
16003,1978.39,474
16004,84.24,393
16005,1337.98,250
16006,395.77,188
16007,368.72,784
16008,1100.4,355
16009,1234.33,486
16010,1634.93,926
16011,1896.37,6
16012,913.29,975
16013,332.28,621
16014,74.12,759
16015,1848.8,72
16016,892.81,721
16017,1594.44,584
16018,1788.03,972
16019,645.22,54
16020,1269.44,435
16021,1690.38,459
16022,76,444
16023,1406.91,463
16024,1987.89,434
16025,201.19,227
16026,708.7,346
16027,1133.52,17
16028,233,263
16029,608.83,199
16030,285.59,403
16031,137.63,107
16032,1208.29,217
16033,1500.17,136
16034,243.59,206
16035,952.54,961
16036,1618.61,79
16037,936.71,835
16038,1170.49,6
16039,1698.97,87
16040,297.3,410
16041,1154.39,393
16042,1196.42,254
16043,1750.14,512
16044,347.76,464
16045,807.65,732
16046,2000.53,460
16047,1642.46,478
16048,92.5,486
16049,1218.4,503
16050,1250.33,779
16051,405.97,335
16052,86.67,302
16053,1225.1,328
16054,1474.1,947
16055,1163.58,59
16056,1932.14,277
16057,778.62,305
16058,794.79,160
16059,1051.74,881
16060,554.56,295
16061,1380.14,875
16062,1217.31,254
16063,57.12,109
16064,1641.95,730
16065,629.48,88
16066,1591.95,765
16067,1597.38,519
16068,1644.58,62
16069,1830.64,154
16070,841.8,321
16071,1387.93,223
16072,1499.28,86
16073,31.86,240
16074,1086.5,760
16075,1290.19,735
16076,562.07,230
16077,1851.33,439
16078,695.85,578
16079,469.5,7
16080,583.61,213
16081,510.28,535
16082,783.48,53
16083,1377.15,360
16084,1245.28,420
16085,1522.69,340
16086,720.29,457
16087,1582.31,809
16088,541.8,242
16089,87.08,322
16090,1202.14,966
16091,140.34,568
16092,45.55,888
16093,630.05,466
16094,1218.34,627
16095,912,109
16096,1416.8,249
16097,1336.69,479
16098,1717.37,613
16099,1986.75,220
16100,1385.08,218
16101,519.08,812
16102,607.3,204
16103,1192.17,813
16104,1741.5,36
16105,597.42,565
16106,401.42,156
16107,1277.91,173
16108,1541.79,503
16109,1469.38,725
16110,1109.61,308
16111,1097.33,25
16112,1835.87,15
16113,1539.92,942
16114,228.51,697
16115,605.43,524
16116,338.83,161
16117,1286.69,221
16118,1312.74,904
16119,1096.94,759
16120,297.46,668
16121,1962.38,60
16122,787.91,373
16123,1752.93,63
16124,19.67,310
16125,1594.28,289
16126,946.79,239
16127,10.54,344
16128,400.28,810
16129,1977.27,104
16130,827.15,250
16131,1429.37,957
16132,674.77,81
16133,1987.92,49
16134,1507.74,991
16135,433.91,981
16136,1326.53,385
16137,1521.73,448
16138,1880.68,643
16139,418.6,532
16140,348.68,214
16141,589.82,232
16142,1348.28,866
16143,1619.79,30
16144,89.69,944
16145,1097.99,68
16146,560.94,470
16147,115.49,531
16148,1575.68,153
16149,1649.52,102
16150,926.55,240
16151,1484.22,686
16152,1539.98,904
16153,1818.01,814
16154,477.06,263
16155,859.79,134
16156,700.27,693
16157,1111.86,212
16158,162.23,326
16159,1194.65,68
16160,722.94,949
16161,1314.38,415
16162,152.53,138
16163,1081.57,340
16164,1297.34,103
16165,595.94,438
16166,1440.55,663
16167,1041.41,96
16168,1642.1,969
16169,1577.29,887
16170,496.92,634
16171,1557.85,771
16172,776.79,110
16173,1983,96
16174,323.91,652
16175,845.69,15
16176,1722.64,131
16177,1802.14,74
16178,1956.23,826
16179,436.68,936
16180,728.97,266
16181,606.57,235
16182,1982.86,29
16183,658.42,70
16184,1784.07,15
16185,1101.2,923
16186,584.95,855
16187,817.53,830
16188,1150.63,320
16189,1866.53,25
16190,656.94,551
16191,665.04,540
16192,1087.06,679
16193,236.36,935
16194,1225.99,196
16195,767.04,569
16196,1039.74,663
16197,1707.16,489
16198,6.18,415
16199,699.24,62
16200,1740.83,953
16201,1510.16,17
16202,428.44,713
16203,150.46,549
16204,188.52,298
16205,923.41,235
16206,767.92,103
16207,585.54,549
16208,992.63,633
16209,1349.7,719
16210,1149.55,951
16211,258.25,200
16212,227.05,543
16213,5.48,97
16214,41.63,351
16215,1257.33,92
16216,1906.12,296
16217,513.97,993
16218,1179.93,857
16219,436.25,86
16220,894.4,778
16221,1109.36,794
16222,909.9,101
16223,23.28,918
16224,96.38,284
16225,1592.81,84
16226,813.1,509
16227,758.24,599
16228,1940.22,648
16229,345.58,206
16230,1896.68,996
16231,1956.91,269
16232,1181.85,742
16233,112.19,793
16234,59.49,432
16235,1568.86,678
16236,1888.84,326
16237,1526.72,11
16238,1334.3,872
16239,1618.75,849
16240,1922.81,617
16241,327.76,990
16242,867.52,863
16243,1111.5,681
16244,509.66,208
16245,1105.91,472
16246,1650.75,609
16247,1463.77,291
16248,1820.25,827
16249,293.16,767
16250,1010.75,635
16251,1792.65,929
16252,829.93,345
16253,1621.13,408
16254,1378.83,199
16255,1982.68,905
16256,578.67,457
16257,908.84,118
16258,1356.97,665
16259,549.03,482
16260,645.54,484
16261,365.89,486
16262,1829.42,491
16263,866.91,714
16264,947.98,802
16265,434.23,400
16266,1434.13,966
16267,1417.81,422
16268,1765.12,317
16269,1811.18,479
16270,1318.43,128
16271,413.9,108
16272,1627.54,402
16273,1709.23,884
16274,1975.53,931
16275,188.99,30
16276,377.15,536
16277,1571.07,919
16278,1776.25,339
16279,865.2,166
16280,238.55,770
16281,183.02,547
16282,1975.44,454
16283,1408.77,826
16284,1598.02,674
16285,598.16,323
16286,1552.46,462
16287,757.36,212
16288,1326.77,976
16289,1031.09,639
16290,611.42,502
16291,1227.3,844
16292,418.56,534
16293,1297,920
16294,1571.79,484
16295,527.61,624
16296,36.61,774
16297,210.21,647
16298,1058.12,787
16299,1808.21,592
16300,1884.07,462
16301,1088.03,809
16302,1031.85,326
16303,486.37,924
16304,989.14,641
16305,1450.7,942
16306,957.98,630
16307,1757.91,888
16308,151.27,887
16309,1214.93,513
16310,842.71,238
16311,1357.14,19
16312,1783.34,979
16313,164.49,261
16314,793.74,130
16315,1914.89,938
16316,226.85,106
16317,273.07,241
16318,842.5,426
16319,841.51,885
16320,1699.35,957
16321,1015.23,740
16322,1669.56,54
16323,1533.59,621
16324,1479.24,701
16325,438.75,791
16326,416.71,277
16327,1880.19,478
16328,1305.19,322
16329,1290.59,74
16330,1931.76,143
16331,646.45,68
16332,431.28,827
16333,601.29,96
16334,1387.91,684
16335,1448.55,497
16336,169.69,378
16337,1499.95,64
16338,1574.88,116
16339,1724.72,885
16340,482.29,173
16341,1883.49,992
16342,133.14,971
16343,1653.8,807
16344,1842.06,500
16345,622.67,328
16346,1956.83,666
16347,1173.91,683
16348,935.66,275
16349,362.32,507
16350,565.7,972
16351,1738.19,96
16352,716.25,824
16353,1395.47,553
16354,1871.02,803
16355,1496.85,123
16356,571.76,174
16357,441.27,561
16358,1445.58,776
16359,75.25,822
16360,1261.72,646
16361,745.65,276
16362,697.66,693
16363,1752.76,453
16364,1870.78,716
16365,952.77,583
16366,877.69,958
16367,115.66,601
16368,490.36,344
16369,575.19,8
16370,456.08,989
16371,1555.54,106
16372,1356.92,815
16373,71.23,23
16374,191.17,337
16375,1784.83,168
16376,304.57,198
16377,1521.03,219
16378,179.52,816
16379,141.23,946
16380,38.56,190
16381,883.94,23
16382,1618.66,229
16383,1481.43,290
16384,1358.57,783
16385,1481.84,863
16386,1635.07,277
16387,1413.6,228
16388,247.89,812
16389,1569.41,412
16390,1087.3,325
16391,455.78,333
16392,1935.02,452
16393,977.86,95
16394,545.96,773
16395,652.94,845
16396,739.16,183
16397,1539.12,358
16398,228.77,636
16399,375.34,531
16400,286.51,720
16401,109.57,34
16402,739.44,6
16403,1812.06,946
16404,1149.75,874
16405,1719.54,944
16406,285.04,631
16407,568.1,642
16408,923,292
16409,483.34,474
16410,825.47,127
16411,1814.07,331
16412,1353.03,480
16413,972.29,948
16414,415.85,507
16415,1715.99,80
16416,1197.4,731
16417,1561.86,927
16418,1931.36,346
16419,1218.79,712
16420,1246.5,9
16421,1890.44,296
16422,1710.77,980
16423,1120.69,72
16424,1426.93,759
16425,1667.64,280
16426,1072.46,6
16427,1782.22,958
16428,637.84,482
16429,1088.2,590
16430,909.46,723
16431,1894.88,749
16432,1748,744
16433,1007.87,142
16434,387.93,502
16435,1330.58,918
16436,712.45,806
16437,1229.9,119
16438,470.55,513
16439,1149.92,980
16440,1312.87,381
16441,359.5,601
16442,468.54,626
16443,1421.01,909
16444,1429.14,632
16445,44.61,557
16446,1003.28,247
16447,61.87,290
16448,667.74,451
16449,1846.47,656
16450,1925.29,485
16451,1897.15,511
16452,111.24,2
16453,1593.96,964
16454,695.04,445
16455,795.06,626
16456,1164.77,152
16457,991.87,645
16458,1687.04,992
16459,1104.83,632
16460,209.42,364
16461,1593,814
16462,1943.98,522
16463,559.77,424
16464,1018.37,772
16465,1886.94,801
16466,86.61,466
16467,942.38,239
16468,122.35,396
16469,1592.65,433
16470,610.6,874
16471,715.47,991
16472,814.64,494
16473,485,303
16474,903.06,997
16475,322.88,731
16476,925.06,898
16477,1057.3,712
16478,1111.9,279
16479,990.04,289
16480,1802.78,526
16481,208.93,515
16482,55.46,196
16483,1649.74,937
16484,1231.02,216
16485,1187.01,457
16486,1705.97,471
16487,1954.99,880
